video_id,baseline_psnr,baseline_ssim,finetuned_psnr,finetuned_ssim,psnr_gain,ssim_gain
20578,10.378945102764671,0.6477553237561676,10.846114687991289,0.6795805457481648,0.46716958522661756,0.03182522199199722
80286,10.506357946889771,0.32235219327834524,12.198183131683555,0.48560866351910953,1.6918251847937835,0.16325647024076428
159688,12.50469788824493,0.5916492882569867,11.271466706956918,0.5570997348487138,-1.2332311812880121,-0.034549553408272926
194149,9.947929654990759,0.43798372778812134,11.75067799789376,0.5950582854990777,1.8027483429030013,0.15707455771095635
165743,12.576106768486177,0.4735269786328174,10.411586482365822,0.6984968678856102,-2.1645202861203554,0.22496988925279277
48993,12.127638086514134,0.7585820583703012,10.96921550095827,0.701231363457295,-1.1584225855558632,-0.05735069491300626
146700,10.572117311454354,0.42412462662677913,11.51864803713143,0.4687484107032584,0.946530725677075,0.04462378407647927
30015,8.907957905104245,0.42381882805819454,12.14795277496805,0.6152997246950266,3.2399948698638052,0.19148089663683204
64144,12.025351733596539,0.501111651120329,15.882342894739402,0.3649949478410328,3.8569911611428633,-0.13611670327929615
207052,9.013221774251276,0.1958691409717995,13.535486442587557,0.3078077012382147,4.52226466833628,0.11193856026641522
24058,7.585811693377794,0.5104362221656501,8.492116640431751,0.52828032622151,0.9063049470539575,0.0178441040558599
138101,8.629463444944886,0.11658012609911816,7.418099026355749,0.19432252719017992,-1.2113644185891363,0.07774240109106176
143053,10.616287553308938,0.14284093545832305,11.084779860524135,0.2767065016227411,0.46849230721519675,0.13386556616441803
199580,10.446400782855363,0.3015505308112914,9.622279905361706,0.29900378238087755,-0.824120877493657,-0.002546748430413859
93504,8.607387308869992,0.5734562128811654,9.489881133201553,0.6421747013980764,0.8824938243315614,0.06871848851691098
135286,10.259914063569575,0.2520326653371267,8.975285596704836,0.30530615139716216,-1.2846284668647385,0.05327348606003546
202,9.607149511982255,0.4576314911634453,11.198982109526591,0.5855126507703664,1.591832597544336,0.1278811596069211
57450,9.076357585549314,0.47016835305152616,8.803125006804532,0.4675774032735347,-0.273232578744782,-0.002590949777991458
154861,4.878398895105992,0.07374328700872367,7.490767127964194,0.13121784358849334,2.612368232858202,0.05747455657976967
145498,10.697146647868571,0.46509188301992904,12.41459957533583,0.6748445524498399,1.7174529274672583,0.20975266942991083
56684,11.397963408476484,0.2670030405469275,10.81070914511809,0.2665253265109697,-0.5872542633583944,-0.00047771403595775475
109248,7.832338388341165,0.19381646691165308,6.956630137231609,0.24852745840643575,-0.8757082511095557,0.054710991494782674
12642,11.930849176288994,0.33405515135142855,12.604208398210858,0.6407527437871448,0.6733592219218636,0.3066975924357162
187882,9.279831267733904,0.41516297068821745,9.453827534926754,0.4223093504721316,0.17399626719284988,0.007146379783914136
141719,9.304505056267672,0.5409496904687371,8.650968224275399,0.4905410990026354,-0.6535368319922732,-0.050408591466101715
33571,13.217286394251662,0.6004852365779735,12.057095076328936,0.6557736619184787,-1.1601913179227257,0.055288425340505265
169064,7.209654961282999,0.5342296863379601,7.080232694924611,0.5595532585387472,-0.1294222663583886,0.02532357220078707
92183,8.44008659130851,0.274501990889588,10.266142127959741,0.37425189244306517,1.8260555366512303,0.09974990155347718
74461,9.039875649021575,0.31319314892110045,10.77926294623887,0.4546979947896465,1.739387297217295,0.14150484586854606
67501,8.95977352725027,0.4402592182214198,13.21745767426217,0.7029932972743159,4.257684147011899,0.26273407905289614
17661,8.211199301149572,0.16436113434301614,8.296219443720219,0.34329164396393597,0.08502014257064694,0.17893050962091983
139579,7.472087364629834,0.34436683862768325,7.854299007909413,0.40543027159492734,0.3822116432795788,0.06106343296724409
116867,8.09118524555537,0.36578181372008006,8.917937805672354,0.445364730444947,0.8267525601169847,0.07958291672486695
155220,12.305899244782093,0.6232406270210861,13.864258852045328,0.5992215370898588,1.5583596072632346,-0.024019089931227255
142504,8.143761930933886,0.3699543500525155,7.915716536458937,0.347393709581753,-0.22804539447494943,-0.022560640470762505
190945,8.531335702810823,0.6008381705033236,7.8231729173913855,0.2519371981479199,-0.7081627854194377,-0.3489009723554036
136081,12.664276234942417,0.5826205355964382,14.314748530671807,0.8061849887715932,1.65047229572939,0.22356445317515494
19468,8.331273804076622,0.40022349383087713,8.338228358879281,0.34722371185229256,0.006954554802659274,-0.05299978197858457
91536,7.4808078526299635,0.21139487369615106,6.430424936260765,0.092362586256225,-1.0503829163691982,-0.11903228743992607
99341,10.304907011017775,0.578200009323559,11.110366454598555,0.6267579860991358,0.80545944358078,0.04855797677557683
8648,9.604955213563835,0.10786998710173702,10.658315091738771,0.20105580589311475,1.0533598781749358,0.09318581879137773
170683,10.048218165785514,0.3660235539443318,10.514726544643032,0.46948062880899527,0.46650837885751884,0.10345707486466349
207738,11.184699145159431,0.6086514616174483,10.599420113282424,0.554208276766398,-0.5852790318770076,-0.054443184851050375
21666,9.032456344440774,0.3256958786107971,8.218135412905845,0.39349343041692714,-0.8143209315349296,0.06779755180613006
35630,9.956415915397708,0.5335182415697562,11.33676593276859,0.444016866588764,1.3803500173708816,-0.08950137498099225
124032,10.439622257558895,0.5132808488534919,10.380500390992761,0.605157608792965,-0.05912186656613372,0.09187675993947308
101168,6.414677487529539,0.29690665379917136,5.957746255184622,0.30207551206942856,-0.4569312323449166,0.005168858270257204
87935,11.350241710644521,0.48800384713344375,11.11639798947146,0.5187711263647189,-0.23384372117306107,0.030767279231275146
95642,12.978538441512155,0.7145828027792785,10.69229380731148,0.5229984130692559,-2.286244634200676,-0.19158438971002267
141644,7.872842966731297,0.344329780730854,9.710269645391564,0.3507597294098647,1.8374266786602673,0.0064299486790107
19479,8.562339594542642,0.5030340750379646,8.685295872276686,0.5294445335715285,0.12295627773404405,0.02641045853356394
209274,10.572544818111373,0.41435804059296105,12.13456761696615,0.5319285210382355,1.5620227988547768,0.11757048044527446
211791,9.069404575046395,0.5440228234620283,9.778117438553911,0.6227113949640262,0.7087128635075164,0.07868857150199782
145548,10.272311244578153,0.4148224998057299,12.65613856939064,0.4066468713669047,2.3838273248124864,-0.008175628438825189
68939,10.063978930679962,0.589666601489047,8.946411082407778,0.41973215044682116,-1.1175678482721842,-0.16993445104222588
16050,6.441332048532154,0.4619846629266589,6.67558112467952,0.43311346776906984,0.2342490761473659,-0.02887119515758907
205559,10.658486669145864,0.5630784455454659,12.088080791923712,0.6271789359941723,1.4295941227778481,0.06410049044870636
132254,11.118476197497278,0.5327132577341432,11.795890844971755,0.6689848615712659,0.6774146474744764,0.13627160383712267
197030,9.084376011765976,0.314594160273124,9.716847112836597,0.464269715350278,0.632471101070621,0.14967555507715402
128361,4.9437452238719946,0.06298143450160491,5.71566922378255,0.1085125095882659,0.7719239999105554,0.04553107508666099
55725,10.403279645338499,0.21782152550766598,10.196725366520067,0.4254171529660984,-0.20655427881843202,0.2075956274584324
94791,9.339493779210171,0.6563430890246906,9.61368812553997,0.657346866785314,0.2741943463297982,0.0010037777606233256
135118,9.946834750603879,0.49450560149392636,9.485281434940294,0.45664821777437065,-0.4615533156635845,-0.037857383719555715
159454,12.059683587127669,0.39429729565977634,13.306148265762046,0.6041649416401743,1.2464646786343767,0.20986764598039798
39682,8.926670899957662,0.535851978815573,10.163247228036234,0.5994311752178023,1.2365763280785718,0.06357919640222931
37943,7.761525889391897,0.2668529141091897,8.285731843879539,0.337463810789691,0.5242059544876421,0.0706108966805013
178977,13.230783330957623,0.21738634581389957,11.255219483235884,0.5029889323715853,-1.9755638477217392,0.28560258655768567
118497,8.90621908851941,0.4464272939506782,9.722407612453926,0.5511456266276297,0.8161885239345157,0.10471833267695146
34781,10.639429649589495,0.6417575439728668,10.35729068068769,0.6354266912723245,-0.2821389689018048,-0.006330852700542233
164667,11.444350249065433,0.6166300910438071,10.766810580140092,0.5463399527081471,-0.6775396689253412,-0.07029013833566
146943,6.999714285593867,0.3526008068635771,6.796089151494511,0.32106628628354444,-0.20362513409935534,-0.03153452058003264
164460,7.705186125398376,0.05402012754649468,8.0888016883023,0.08656564425753799,0.3836155629039242,0.03254551671104331
151542,7.7086870100820635,0.23964330525940347,9.381953340137809,0.434628350087456,1.6732663300557453,0.1949850448280525
79778,7.903791062225825,0.1333894364945011,10.654118429258247,0.30047305510696015,2.7503273670324218,0.16708361861245905
90995,9.58085680239773,0.15973307699508432,10.447000061174844,0.35945598618676716,0.8661432587771145,0.19972290919168284
185640,12.226241602577053,0.4641973707851323,7.513915965849875,0.2876186714167084,-4.712325636727178,-0.1765786993684239
199188,7.751394467181084,0.2884407554577078,6.011486563041368,0.26478873298478267,-1.7399079041397165,-0.023652022472925138
8885,11.285494165303033,0.6338811519177788,10.227288326880677,0.6333000677212415,-1.0582058384223565,-0.0005810841965373514
207437,8.680452187752781,0.3917215109967162,7.884258615519019,0.4191816706697753,-0.7961935722337623,0.027460159673059092
52418,9.596388627800321,0.331624162416385,11.269769443022238,0.42175941192516914,1.6733808152219165,0.09013524950878415
45154,10.479930308850777,0.5998602245392632,10.216650287707111,0.5349381147000609,-0.26328002114366633,-0.06492210983920232
46689,11.070588978988873,0.6776406689023052,11.548693292085964,0.6442822960376774,0.47810431309709145,-0.03335837286462784
77650,10.636590229733509,0.5274000653973125,9.939871657824673,0.5117287896017947,-0.6967185719088356,-0.01567127579551786
25360,11.336220405789298,0.3725345217950069,10.524474370701864,0.44192174084560265,-0.8117460350874346,0.06938721905059575
87430,14.418690345142984,0.5115412386021253,16.536803875165972,0.7517228116610642,2.1181135300229883,0.24018157305893895
218204,7.9720413946029325,0.3245832008267186,8.895632911176936,0.4140389502043398,0.9235915165740032,0.08945574937762119
220742,11.085307145127757,0.7306182334397523,11.933666456011633,0.7861083399231581,0.8483593108838754,0.0554901064834058
90712,9.355403858849469,0.2211662229445419,11.142229770555431,0.45633100382584657,1.7868259117059626,0.23516478088130466
77856,10.451551053814976,0.7020446013660414,13.42664602015456,0.7933142324140313,2.9750949663395847,0.09126963104798991
142400,12.601623760347387,0.5327960958976744,11.27838910480348,0.4991144044428295,-1.3232346555439065,-0.0336816914548449
95443,12.114495896565781,0.48639656978457707,11.922061654943093,0.5590117476712121,-0.19243424162268852,0.07261517788663502
70484,12.609989076486947,0.37032470994516536,11.367111183347605,0.40607007266568346,-1.242877893139342,0.03574536272051809
220152,10.972461143548372,0.6009558781291052,10.669143032094553,0.5313167944496889,-0.3033181114538195,-0.06963908367941629
93139,10.985327222908161,0.5461899244393208,10.561246762679112,0.5467427902842255,-0.42408046022904955,0.0005528658449046597
104426,11.195712731431247,0.5689827294750599,11.066467809180573,0.4744746801434762,-0.12924492225067397,-0.09450804933158369
203508,8.334175211752088,0.3931329383447426,8.618407579568991,0.3457460114290347,0.2842323678169034,-0.047386926915707894
220621,12.172364814041224,0.31681488569853605,11.335418517801445,0.2609442885404542,-0.8369462962397787,-0.05587059715808185
131240,8.931059603800303,0.3156450502470336,11.313905139786858,0.2774918500575736,2.3828455359865544,-0.03815320018946
207854,8.817594904522007,0.5537722972701217,9.292382551573995,0.5502848993779069,0.47478764705198806,-0.0034873978922147497
20232,9.656241988726356,0.27050089114797454,9.626866690288306,0.41503129670711164,-0.029375298438049313,0.1445304055591371
212357,12.260863991250432,0.5294760507449824,12.647923936407562,0.381267997408897,0.38705994515713016,-0.1482080533360854
110053,9.15538363470397,0.27820237960145505,8.643492859752904,0.2857788233453704,-0.5118907749510662,0.007576443743915362
165987,11.19243615548715,0.2514657516826648,13.364919784880197,0.576071330245208,2.1724836293930476,0.3246055785625432
139747,10.276554909016767,0.6221524623257396,7.194661511863007,0.45555979788560225,-3.0818933971537597,-0.16659266444013737
96807,12.09044491000341,0.6926278909863796,12.880362092591263,0.750380136714596,0.7899171825878533,0.05775224572821647
68335,13.003858792045031,0.5174943264063155,11.181271165641055,0.5039408220837535,-1.8225876264039762,-0.013553504322562082
117447,11.449715409495287,0.1386630697333423,11.571727233352904,0.19856265673543108,0.12201182385761733,0.05989958700208878
20418,10.245351009819485,0.5808455396812912,9.356967402697231,0.6045875498498968,-0.888383607122254,0.023742010168605665
49155,8.811883910767413,0.4256227169674389,9.079246672396073,0.3604875239968517,0.26736276162865913,-0.06513519297058723
18871,8.410932083992588,0.43592651873002675,11.142304584064902,0.5003680845215523,2.7313725000723146,0.0644415657915256
28074,10.48825071095848,0.626884639478794,11.68221980365673,0.697063395489665,1.19396909269825,0.07017875601087098
144382,8.204774543281502,0.39514267537162806,8.635262331876168,0.4577585845261734,0.4304877885946663,0.06261590915454535
135870,9.774569840366219,0.4482619468197338,10.160336721032104,0.5778976384656601,0.3857668806658854,0.1296356916459263
162250,10.361660227344236,0.6678129726950006,10.603197050889687,0.6506367545213941,0.24153682354545047,-0.017176218173606483
94399,9.916415954712859,0.5637693829157439,10.581518802378195,0.4690769946716485,0.6651028476653362,-0.09469238824409537
146407,8.23303192581896,0.13238564846630174,8.078556304784199,0.4113830012843616,-0.1544756210347611,0.2789973528180599
14218,9.217507268754066,0.27303718173539265,9.732804968043638,0.4702878153252718,0.5152976992895724,0.19725063358987915
7324,14.82532682131566,0.3584570170574224,12.828916235890084,0.32135103591106046,-1.9964105854255756,-0.03710598114636193
111385,9.564331663255327,0.5437151720908301,8.85500451699284,0.5135305810945333,-0.7093271462624866,-0.03018459099629678
105912,7.827304408736974,0.36488569209602956,7.691981954734893,0.453069005477132,-0.13532245400208076,0.08818331338110247
129340,12.824029819296072,0.6096658271650098,12.736256964274489,0.6443294734132042,-0.0877728550215835,0.0346636462481944
76267,9.972022984079285,0.5553254450187451,10.563147252922782,0.5726502012987204,0.5911242688434974,0.017324756279975206
61567,10.856124568423404,0.4816440330175124,10.029574819970449,0.473138437423638,-0.8265497484529547,-0.008505595593874427
111480,11.08522108860852,0.4380462772451927,10.833188514157243,0.4871547402059753,-0.25203257445127747,0.04910846296078264
67700,10.45423358021015,0.7196305259762278,10.157262082626822,0.7204705374371122,-0.2969714975833284,0.0008400114608844156
212688,12.127595729104684,0.30041984858676263,13.643209548684814,0.34893730245324356,1.51561381958013,0.04851745386648093
23659,8.869593575006924,0.615853905675448,11.573976407864535,0.7141118067806796,2.704382832857611,0.0982579011052317
3015,8.183607066430117,0.6259062964458645,8.40743184208265,0.3311767474639129,0.2238247756525329,-0.2947295489819516
13545,8.454226328481502,0.3912905604438788,8.930278691418,0.43746165879925797,0.4760523629364979,0.04617109835537919
177012,12.834817262162492,0.6481728740444707,12.91307407533739,0.6527294418480899,0.07825681317489774,0.004556567803619238
111232,10.051557020867076,0.5712205142466046,9.633188722627422,0.48573857703842616,-0.4183682982396544,-0.08548193720817843
193327,10.319194305028223,0.4975998658037369,11.051886951678878,0.5378864727547055,0.7326926466506549,0.040286606950968584
58394,6.28528245657218,0.3208555490703477,6.900956974409668,0.2650660924336978,0.6156745178374887,-0.055789456636649915
29998,8.156271042496535,0.46957903195839784,8.869902321771725,0.5145273812872339,0.7136312792751909,0.04494834932883601
26458,10.398137567201896,0.5033952049303679,10.90859955924508,0.484328277154719,0.510461992043183,-0.019066927775648945
101294,11.635792808310661,0.4733385951334464,12.975316205990865,0.587430276535164,1.3395233976802032,0.1140916814017176
201841,11.02637712056525,0.20908677344270524,11.638462621250172,0.2606057329684525,0.6120855006849215,0.05151895952574728
119933,6.017101490694664,0.28137190669237716,6.18692850894198,0.269507651204292,0.16982701824731627,-0.011864255488085174
142724,11.711945764445487,0.4603746431260361,11.776674752896723,0.5789123290114652,0.06472898845123609,0.11853768588542907
1908,9.044914845126515,0.2863994881007517,9.299453505952204,0.26482431568538906,0.25453866082568943,-0.021575172415362665
81788,12.44676522616312,0.34179790879092414,12.645293382127981,0.34399879844722275,0.19852815596486195,0.0022008896562986102
30979,11.402077446172921,0.5772043345693617,11.644154005610401,0.6143693844371099,0.2420765594374803,0.03716504986774816
117446,9.351789789063023,0.3981315135531922,11.360260674169487,0.3995355495109301,2.0084708851064637,0.0014040359577379147
172202,13.458824202763262,0.7719067499683633,14.07629490552959,0.8073404100113356,0.6174707027663278,0.035433660042972326
70527,11.00513665051789,0.6721130204271843,10.129646093147793,0.6211625034009192,-0.8754905573700977,-0.050950517026265185
214438,12.222712784237249,0.5448365516305125,11.582107052570876,0.5654602177310551,-0.6406057316663727,0.02062366610054267
124726,8.6678260761038,0.42142354116924435,8.81644125357356,0.41008088855748004,0.14861517746975927,-0.011342652611764314
160107,11.392562131392685,0.3297590169938322,13.699296725201119,0.7336360276680702,2.306734593808434,0.40387701067423804
204036,11.148699228540863,0.41336155412323655,11.029300508119267,0.40472377487217104,-0.1193987204215965,-0.008637779251065514
197512,12.44258750933653,0.5191480478621989,13.1603750146906,0.49817526041495075,0.7177875053540692,-0.020972787447248176
60885,8.20123913520634,0.359219193553789,8.646792979471448,0.45170462484412494,0.4455538442651079,0.09248543129033593
28902,9.07513144224689,0.4935784392432152,8.348161456919065,0.4729637069742905,-0.7269699853278251,-0.020614732268924685
218944,9.769199243460672,0.7302598389395288,9.939595252852397,0.7175210099094048,0.17039600939172495,-0.012738829030124021
75511,10.757396522533025,0.42908496278456093,9.336195158855674,0.3958301348352186,-1.4212013636773513,-0.033254827949342314
204847,11.720748152443651,0.3580059501454851,11.32115201205602,0.41726979538262504,-0.39959614038763114,0.059263845237139956
10147,12.690721698684191,0.537950866227879,11.085488020391258,0.17620948784995039,-1.605233678292933,-0.36174137837792864
4642,11.430287687426215,0.5329511873039419,10.717758401716877,0.6884640678458047,-0.7125292857093388,0.15551288054186285
164515,8.142480985733409,0.30352312820337457,8.827449349145741,0.31002601073631425,0.6849683634123327,0.00650288253293968
105221,12.408091856556887,0.5724961804725847,10.506674116224438,0.6476425332101253,-1.9014177403324481,0.07514635273754067
179458,10.322000139306393,0.3785928520802488,9.538570711639089,0.2991165379909971,-0.7834294276673042,-0.07947631408925171
2616,11.891480138842796,0.6469683655280507,16.085288992330742,0.6822811909121214,4.193808853487946,0.035312825384070656
160316,13.490946286780797,0.7968007642012923,12.565423886340408,0.7358462690700808,-0.9255224004403892,-0.06095449513121154
212036,9.024867961535115,0.35379411266907534,10.098365163364534,0.4488469696940227,1.0734972018294187,0.09505285702494737
20881,8.474499718696514,0.3125261412290565,10.571306401515763,0.5068288551943498,2.096806682819249,0.19430271396529336
56387,9.227175576856439,0.5838990484492802,9.350703997422595,0.6133952761288957,0.12352842056615643,0.02949622767961546
44544,10.42317784960141,0.45428996589920684,10.615760415190303,0.5150815838771142,0.19258256558889286,0.060791617977907386
219839,6.953889019815511,0.23693907363594932,7.407675815416745,0.176610679138254,0.4537867956012338,-0.06032839449769531
165753,10.643965404425089,0.36005985766187987,10.549248980214792,0.2627709638897496,-0.09471642421029713,-0.09728889377213029
12136,9.097399357096021,0.41794303419496787,7.760050239350402,0.35039625190122353,-1.3373491177456192,-0.06754678229374433
56627,8.535802031492915,0.5554051308952838,9.47183533041712,0.552999203647366,0.9360332989242046,-0.002405927247917772
33488,10.355996971582424,0.3423185447979557,13.425126815868712,0.39254612056080534,3.0691298442862873,0.05022757576284964
185689,8.933259206870254,0.45581186954402614,11.522596989646717,0.5407344735431638,2.5893377827764628,0.0849226039991377
126819,7.162726460122326,0.3165830527170675,6.848924615438562,0.31600308585881154,-0.3138018446837645,-0.0005799668582559536
208664,9.238824924024511,0.7010064373146377,8.14968965843128,0.6359905679378705,-1.0891352655932316,-0.06501586937676729
6475,9.892999505326802,0.18400722784484694,9.23259015413209,0.18071515678531178,-0.660409351194712,-0.003292071059535162
107471,7.864680566185812,0.3232543858962473,12.358942865926236,0.6392515811280718,4.4942622997404245,0.3159971952318245
75302,8.874105360618042,0.46445735021661544,8.477683998315914,0.3353118369962522,-0.396421362302128,-0.12914551322036322
12453,9.314625500793184,0.4153685862612105,12.032079517467052,0.5370635563219509,2.7174540166738677,0.12169497006074043
68438,7.948222500895717,0.223860184411669,7.353713108019123,0.27708544113756256,-0.5945093928765939,0.053225256725893566
7248,8.806933350067087,0.4159372036821458,8.351995809687997,0.41794420670953714,-0.45493754037909007,0.0020070030273913186
120510,7.066101849907714,0.28166626622152147,7.476691097487674,0.23615974878228926,0.41058924757995996,-0.0455065174392322
99667,9.573584450295211,0.3759260417590378,9.84503551295598,0.35383179436590134,0.271451062660768,-0.02209424739313648
114104,10.564278800149198,0.36352189720586486,10.661820590505522,0.4521033931060518,0.09754179035632404,0.08858149590018694
189284,10.703420327693971,0.48549948656538655,10.233977442633499,0.5858230802556025,-0.46944288506047194,0.10032359369021593
211533,10.087809718182928,0.4898804940375991,7.948247157609309,0.4217721715604547,-2.1395625605736193,-0.06810832247714438
150181,12.922895495919278,0.5364648308355653,12.678356533722962,0.5204314528941328,-0.24453896219631588,-0.016033377941432447
106698,9.878100953147072,0.5818799404740607,10.856488098762702,0.6454609775986295,0.9783871456156294,0.06358103712456886
144127,13.424755703687442,0.6108970902596966,16.361297891628844,0.7559419892548215,2.936542187941402,0.14504489899512485
153474,8.227480226032217,0.15150396737245372,7.060419040481616,0.10896736625030283,-1.167061185550601,-0.042536601122150894
1402,14.023056358197916,0.616077710758511,13.174502783165416,0.7521760103182217,-0.8485535750325006,0.13609829955971064
187379,8.858972779030598,0.5073570617916319,8.920578863255393,0.5105658012456444,0.06160608422479541,0.0032087394540125658
57953,10.676006980085674,0.5362046327239306,11.420339816629951,0.5683685179266825,0.7443328365442774,0.03216388520275193
147593,9.641578803670221,0.5076238800783065,10.850278176269983,0.5247783304219428,1.208699372599762,0.017154450343636274
73700,9.504776580202291,0.521687114586287,8.94766494279015,0.5320237342823704,-0.5571116374121416,0.010336619696083349
156163,9.07061445332497,0.48968428193462515,8.472691765012325,0.4638107009261805,-0.5979226883126447,-0.025873581008444668
5354,9.44407426490052,0.5235688995301978,8.965705663098,0.44789992846669296,-0.4783686018025204,-0.07566897106350484
52651,8.185101859189436,0.19406516580515465,8.607436456017478,0.6036437104322406,0.4223345968280423,0.409578544627086
151032,11.377930649463044,0.6602321643063083,12.666809176296399,0.763255986881546,1.2888785268333542,0.10302382257523768
20572,7.748823896512958,0.3756948368361932,7.640410574721441,0.4272259648756302,-0.10841332179151664,0.05153112803943699
87869,6.860705038399031,0.44831446204703346,5.811911322287821,0.3524846617126744,-1.0487937161112102,-0.09582980033435906
199701,12.611763753972458,0.4035944160914295,16.91483162141035,0.5610580439967019,4.303067867437893,0.1574636279052724
104925,8.418690405683428,0.3829233689206199,10.446693932942724,0.5405177677550732,2.028003527259296,0.1575943988344533
97887,11.941894123391165,0.4179009105604033,12.710140655339783,0.6558747025332092,0.768246531948618,0.23797379197280594
45137,8.847495999954042,0.2833797938672203,8.4709211492492,0.3800589857267515,-0.3765748507048414,0.09667919185953122
7341,8.753917615388808,0.3609320600376951,9.310453263137056,0.4888021442685055,0.5565356477482482,0.12787008423081037
139719,11.061967794152167,0.6950932420655471,10.415327592787866,0.5832204287315516,-0.6466402013643009,-0.11187281333399557
13291,11.129997077641962,0.35349592579076455,8.690868496920212,0.36073418297704674,-2.43912858072175,0.007238257186282182
32678,8.942771877085574,0.5864994855659517,10.501683257799026,0.6487584388329976,1.558911380713452,0.06225895326704589
99813,11.951526458922515,0.4858918245188742,11.136737793872264,0.5438501632400778,-0.8147886650502514,0.05795833872120365
182403,8.210602925551116,0.4296117627756595,10.671112864798701,0.6514268940236615,2.4605099392475847,0.221815131248002
7590,9.18406387961594,0.3411750059623191,12.369541083771665,0.474158521245438,3.1854772041557258,0.1329835152831189
5835,14.039985112115104,0.20280661260072494,14.552250278238192,0.21102567957302232,0.5122651661230879,0.008219066972297379
149576,12.661907693258277,0.6412537079918149,12.292842932020413,0.6921546568237013,-0.3690647612378637,0.05090094883188634
129911,9.650255276006968,0.32475126771740614,8.033641568406297,0.2632769799253686,-1.6166137076006706,-0.06147428779203756
111245,10.422852901548413,0.4480688885625936,9.518082709335932,0.5136206812458174,-0.9047701922124816,0.06555179268322381
113816,6.276177180916134,0.04114427035408564,10.652952023909988,0.13428307566986947,4.3767748429938536,0.09313880531578383
163459,7.7784942329841,0.09395925134915038,7.756256436232442,0.11960444404403686,-0.022237796751658045,0.02564519269488648
108513,9.54799453219631,0.5455717051706488,8.680928457306148,0.5000004699517274,-0.8670660748901611,-0.04557123521892137
167634,11.904452214738232,0.3029033019270703,12.340443453490803,0.4512041505675924,0.43599123875257106,0.14830084864052206
124938,8.854217729739831,0.46794795288513447,13.662264668406872,0.6443653842317013,4.80804693866704,0.17641743134656684
158116,7.919689841655714,0.3548238391536358,7.5712467857431465,0.34568373049162,-0.3484430559125675,-0.009140108662015811
71631,9.637714669813905,0.47870699447437737,9.859425027114169,0.5547560210582972,0.2217103573002639,0.07604902658391988
33267,8.545413304054206,0.16041870764147304,10.528148360360124,0.32135263927000235,1.982735056305918,0.16093393162852931
132300,10.897363744049635,0.698794716438275,12.422945263041047,0.6485167889772169,1.5255815189914124,-0.05027792746105808
85216,6.347667432753294,0.2777649517122221,6.343180571301058,0.2783911165873923,-0.0044868614522357575,0.0006261648751701987
174598,10.896625042056902,0.34137328549383117,9.78930718531479,0.3414192815622585,-1.107317856742112,4.5996068427311965e-05
19303,8.164512563351611,0.3210151425567025,8.368999130554382,0.4814372365436903,0.20448656720277114,0.1604220939869878
183929,9.352202119805739,0.4926034461608017,9.828432071858213,0.5259223850570711,0.4762299520524742,0.03331893889626941
103209,9.004933403515095,0.5273471253429493,9.479371918130173,0.5449722861267784,0.4744385146150787,0.01762516078382914
